epoca,a,b,mse
27055,2.0000018834,1.0259573574,0.2317260944
27056,2.0000018834,1.0259573574,0.2317260944
27057,2.0000018834,1.0259573574,0.2317260944
27058,2.0000018834,1.0259573574,0.2317260944
27059,2.0000018834,1.0259573574,0.2317260944
27060,2.0000018834,1.0259573574,0.2317260944
27061,2.0000018834,1.0259573574,0.2317260944
27062,2.0000018834,1.0259573574,0.2317260944
27063,2.0000018834,1.0259573574,0.2317260944
27064,2.0000018834,1.0259573574,0.2317260944
27065,2.0000018834,1.0259573574,0.2317260944
27066,2.0000018834,1.0259573574,0.2317260944
27067,2.0000018834,1.0259573574,0.2317260944
27068,2.0000018834,1.0259573574,0.2317260944
27069,2.0000018834,1.0259573574,0.2317260944
27070,2.0000018834,1.0259573574,0.2317260944
27071,2.0000018834,1.0259573574,0.2317260944
27072,2.0000018834,1.0259573574,0.2317260944
27073,2.0000018834,1.0259573574,0.2317260944
27074,2.0000018834,1.0259573574,0.2317260944
27075,2.0000018834,1.0259573574,0.2317260944
27076,2.0000018834,1.0259573574,0.2317260944
27077,2.0000018834,1.0259573574,0.2317260944
27078,2.0000018834,1.0259573574,0.2317260944
27079,2.0000018834,1.0259573574,0.2317260944
27080,2.0000018834,1.0259573574,0.2317260944
27081,2.0000018834,1.0259573574,0.2317260944
27082,2.0000018834,1.0259573574,0.2317260944
27083,2.0000018834,1.0259573574,0.2317260944
27084,2.0000018834,1.0259573574,0.2317260944
27085,2.0000018834,1.0259573574,0.2317260944
27086,2.0000018834,1.0259573574,0.2317260944
27087,2.0000018834,1.0259573574,0.2317260944
27088,2.0000018834,1.0259573574,0.2317260944
27089,2.0000018834,1.0259573574,0.2317260944
27090,2.0000018834,1.0259573574,0.2317260944
27091,2.0000018834,1.0259573574,0.2317260944
27092,2.0000018834,1.0259573574,0.2317260944
27093,2.0000018834,1.0259573574,0.2317260944
27094,2.0000018834,1.0259573574,0.2317260944
27095,2.0000018834,1.0259573574,0.2317260944
27096,2.0000018834,1.0259573574,0.2317260944
27097,2.0000018834,1.0259573574,0.2317260944
27098,2.0000018834,1.0259573574,0.2317260944
27099,2.0000018834,1.0259573574,0.2317260944
27100,2.0000018834,1.0259573574,0.2317260944
27101,2.0000018834,1.0259573574,0.2317260944
27102,2.0000018834,1.0259573574,0.2317260944
27103,2.0000018834,1.0259573574,0.2317260944
27104,2.0000018834,1.0259573574,0.2317260944
27105,2.0000018834,1.0259573574,0.2317260944
27106,2.0000018834,1.0259573574,0.2317260944
27107,2.0000018834,1.0259573574,0.2317260944
27108,2.0000018834,1.0259573574,0.2317260944
27109,2.0000018834,1.0259573574,0.2317260944
27110,2.0000018834,1.0259573574,0.2317260944
27111,2.0000018834,1.0259573574,0.2317260944
27112,2.0000018834,1.0259573574,0.2317260944
27113,2.0000018834,1.0259573574,0.2317260944
27114,2.0000018834,1.0259573574,0.2317260944
27115,2.0000018834,1.0259573574,0.2317260944
27116,2.0000018834,1.0259573574,0.2317260944
27117,2.0000018834,1.0259573574,0.2317260944
27118,2.0000018834,1.0259573574,0.2317260944
27119,2.0000018834,1.0259573574,0.2317260944
27120,2.0000018834,1.0259573574,0.2317260944
27121,2.0000018834,1.0259573574,0.2317260944
27122,2.0000018834,1.0259573574,0.2317260944
27123,2.0000018834,1.0259573574,0.2317260944
27124,2.0000018834,1.0259573574,0.2317260944
27125,2.0000018834,1.0259573574,0.2317260944
27126,2.0000018834,1.0259573574,0.2317260944
27127,2.0000018834,1.0259573574,0.2317260944
27128,2.0000018834,1.0259573574,0.2317260944
27129,2.0000018834,1.0259573574,0.2317260944
27130,2.0000018834,1.0259573574,0.2317260944
27131,2.0000018834,1.0259573574,0.2317260944
27132,2.0000018834,1.0259573574,0.2317260944
27133,2.0000018834,1.0259573574,0.2317260944
27134,2.0000018834,1.0259573574,0.2317260944
27135,2.0000018834,1.0259573574,0.2317260944
27136,2.0000018834,1.0259573574,0.2317260944
27137,2.0000018834,1.0259573574,0.2317260944
27138,2.0000018834,1.0259573574,0.2317260944
27139,2.0000018834,1.0259573574,0.2317260944
27140,2.0000018834,1.0259573574,0.2317260944
27141,2.0000018834,1.0259573574,0.2317260944
27142,2.0000018834,1.0259573574,0.2317260944
27143,2.0000018834,1.0259573574,0.2317260944
27144,2.0000018834,1.0259573574,0.2317260944
27145,2.0000018834,1.0259573574,0.2317260944
27146,2.0000018834,1.0259573574,0.2317260944
27147,2.0000018834,1.0259573574,0.2317260944
27148,2.0000018834,1.0259573574,0.2317260944
27149,2.0000018834,1.0259573574,0.2317260944
27150,2.0000018834,1.0259573574,0.2317260944
27151,2.0000018834,1.0259573574,0.2317260944
27152,2.0000018834,1.0259573574,0.2317260944
27153,2.0000018834,1.0259573574,0.2317260944
27154,2.0000018834,1.0259573574,0.2317260944
27155,2.0000018834,1.0259573574,0.2317260944
27156,2.0000018834,1.0259573574,0.2317260944
27157,2.0000018834,1.0259573574,0.2317260944
27158,2.0000018834,1.0259573574,0.2317260944
27159,2.0000018834,1.0259573574,0.2317260944
27160,2.0000018834,1.0259573574,0.2317260944
27161,2.0000018834,1.0259573574,0.2317260944
27162,2.0000018834,1.0259573574,0.2317260944
27163,2.0000018834,1.0259573574,0.2317260944
27164,2.0000018834,1.0259573574,0.2317260944
27165,2.0000018834,1.0259573574,0.2317260944
27166,2.0000018834,1.0259573574,0.2317260944
27167,2.0000018834,1.0259573574,0.2317260944
27168,2.0000018834,1.0259573574,0.2317260944
27169,2.0000018834,1.0259573574,0.2317260944
27170,2.0000018834,1.0259573574,0.2317260944
27171,2.0000018834,1.0259573574,0.2317260944
27172,2.0000018834,1.0259573574,0.2317260944
27173,2.0000018834,1.0259573574,0.2317260944
27174,2.0000018834,1.0259573574,0.2317260944
27175,2.0000018834,1.0259573574,0.2317260944
27176,2.0000018834,1.0259573574,0.2317260944
27177,2.0000018834,1.0259573574,0.2317260944
27178,2.0000018834,1.0259573574,0.2317260944
27179,2.0000018834,1.0259573574,0.2317260944
27180,2.0000018834,1.0259573574,0.2317260944
27181,2.0000018834,1.0259573574,0.2317260944
27182,2.0000018834,1.0259573574,0.2317260944
27183,2.0000018834,1.0259573574,0.2317260944
27184,2.0000018834,1.0259573574,0.2317260944
27185,2.0000018834,1.0259573574,0.2317260944
27186,2.0000018834,1.0259573574,0.2317260944
27187,2.0000018834,1.0259573574,0.2317260944
27188,2.0000018834,1.0259573574,0.2317260944
27189,2.0000018834,1.0259573574,0.2317260944
27190,2.0000018834,1.0259573574,0.2317260944
27191,2.0000018834,1.0259573574,0.2317260944
27192,2.0000018834,1.0259573574,0.2317260944
27193,2.0000018834,1.0259573574,0.2317260944
27194,2.0000018834,1.0259573574,0.2317260944
27195,2.0000018834,1.0259573574,0.2317260944
27196,2.0000018834,1.0259573574,0.2317260944
27197,2.0000018834,1.0259573574,0.2317260944
27198,2.0000018834,1.0259573574,0.2317260944
27199,2.0000018834,1.0259573574,0.2317260944
27200,2.0000018834,1.0259573574,0.2317260944
27201,2.0000018834,1.0259573574,0.2317260944
27202,2.0000018834,1.0259573574,0.2317260944
27203,2.0000018834,1.0259573574,0.2317260944
27204,2.0000018834,1.0259573574,0.2317260944
27205,2.0000018834,1.0259573574,0.2317260944
27206,2.0000018834,1.0259573574,0.2317260944
27207,2.0000018834,1.0259573574,0.2317260944
27208,2.0000018834,1.0259573574,0.2317260944
27209,2.0000018834,1.0259573574,0.2317260944
27210,2.0000018834,1.0259573574,0.2317260944
27211,2.0000018834,1.0259573574,0.2317260944
27212,2.0000018834,1.0259573574,0.2317260944
27213,2.0000018834,1.0259573574,0.2317260944
27214,2.0000018834,1.0259573574,0.2317260944
27215,2.0000018834,1.0259573574,0.2317260944
27216,2.0000018834,1.0259573574,0.2317260944
27217,2.0000018834,1.0259573574,0.2317260944
27218,2.0000018834,1.0259573574,0.2317260944
27219,2.0000018834,1.0259573574,0.2317260944
27220,2.0000018834,1.0259573574,0.2317260944
27221,2.0000018834,1.0259573574,0.2317260944
27222,2.0000018834,1.0259573574,0.2317260944
27223,2.0000018834,1.0259573574,0.2317260944
27224,2.0000018834,1.0259573574,0.2317260944
27225,2.0000018834,1.0259573574,0.2317260944
27226,2.0000018834,1.0259573574,0.2317260944
27227,2.0000018834,1.0259573574,0.2317260944
27228,2.0000018834,1.0259573574,0.2317260944
27229,2.0000018834,1.0259573574,0.2317260944
27230,2.0000018834,1.0259573574,0.2317260944
27231,2.0000018834,1.0259573574,0.2317260944
27232,2.0000018834,1.0259573574,0.2317260944
27233,2.0000018834,1.0259573574,0.2317260944
27234,2.0000018834,1.0259573574,0.2317260944
27235,2.0000018834,1.0259573574,0.2317260944
27236,2.0000018834,1.0259573574,0.2317260944
27237,2.0000018834,1.0259573574,0.2317260944
27238,2.0000018834,1.0259573574,0.2317260944
27239,2.0000018834,1.0259573574,0.2317260944
27240,2.0000018834,1.0259573574,0.2317260944
27241,2.0000018834,1.0259573574,0.2317260944
27242,2.0000018834,1.0259573574,0.2317260944
27243,2.0000018834,1.0259573574,0.2317260944
27244,2.0000018834,1.0259573574,0.2317260944
27245,2.0000018834,1.0259573574,0.2317260944
27246,2.0000018834,1.0259573574,0.2317260944
27247,2.0000018834,1.0259573574,0.2317260944
27248,2.0000018834,1.0259573574,0.2317260944
27249,2.0000018834,1.0259573574,0.2317260944
27250,2.0000018834,1.0259573574,0.2317260944
27251,2.0000018834,1.0259573574,0.2317260944
27252,2.0000018834,1.0259573574,0.2317260944
27253,2.0000018834,1.0259573574,0.2317260944
27254,2.0000018834,1.0259573574,0.2317260944
27255,2.0000018834,1.0259573574,0.2317260944
27256,2.0000018834,1.0259573574,0.2317260944
27257,2.0000018834,1.0259573574,0.2317260944
27258,2.0000018834,1.0259573574,0.2317260944
27259,2.0000018834,1.0259573574,0.2317260944
27260,2.0000018834,1.0259573574,0.2317260944
27261,2.0000018834,1.0259573574,0.2317260944
27262,2.0000018834,1.0259573574,0.2317260944
27263,2.0000018834,1.0259573574,0.2317260944
27264,2.0000018834,1.0259573574,0.2317260944
27265,2.0000018834,1.0259573574,0.2317260944
27266,2.0000018834,1.0259573574,0.2317260944
27267,2.0000018834,1.0259573574,0.2317260944
27268,2.0000018834,1.0259573574,0.2317260944
27269,2.0000018834,1.0259573574,0.2317260944
27270,2.0000018834,1.0259573574,0.2317260944
27271,2.0000018834,1.0259573574,0.2317260944
27272,2.0000018834,1.0259573574,0.2317260944
27273,2.0000018834,1.0259573574,0.2317260944
27274,2.0000018834,1.0259573574,0.2317260944
27275,2.0000018834,1.0259573574,0.2317260944
27276,2.0000018834,1.0259573574,0.2317260944
27277,2.0000018834,1.0259573574,0.2317260944
27278,2.0000018834,1.0259573574,0.2317260944
27279,2.0000018834,1.0259573574,0.2317260944
27280,2.0000018834,1.0259573574,0.2317260944
27281,2.0000018834,1.0259573574,0.2317260944
27282,2.0000018834,1.0259573574,0.2317260944
27283,2.0000018834,1.0259573574,0.2317260944
27284,2.0000018834,1.0259573574,0.2317260944
27285,2.0000018834,1.0259573574,0.2317260944
27286,2.0000018834,1.0259573574,0.2317260944
27287,2.0000018834,1.0259573574,0.2317260944
27288,2.0000018834,1.0259573574,0.2317260944
27289,2.0000018834,1.0259573574,0.2317260944
27290,2.0000018834,1.0259573574,0.2317260944
27291,2.0000018834,1.0259573574,0.2317260944
27292,2.0000018834,1.0259573574,0.2317260944
27293,2.0000018834,1.0259573574,0.2317260944
27294,2.0000018834,1.0259573574,0.2317260944
27295,2.0000018834,1.0259573574,0.2317260944
27296,2.0000018834,1.0259573574,0.2317260944
27297,2.0000018834,1.0259573574,0.2317260944
27298,2.0000018834,1.0259573574,0.2317260944
27299,2.0000018834,1.0259573574,0.2317260944
27300,2.0000018834,1.0259573574,0.2317260944
27301,2.0000018834,1.0259573574,0.2317260944
27302,2.0000018834,1.0259573574,0.2317260944
27303,2.0000018834,1.0259573574,0.2317260944
27304,2.0000018834,1.0259573574,0.2317260944
27305,2.0000018834,1.0259573574,0.2317260944
27306,2.0000018834,1.0259573574,0.2317260944
27307,2.0000018834,1.0259573574,0.2317260944
27308,2.0000018834,1.0259573574,0.2317260944
27309,2.0000018834,1.0259573574,0.2317260944
27310,2.0000018834,1.0259573574,0.2317260944
27311,2.0000018834,1.0259573574,0.2317260944
27312,2.0000018834,1.0259573574,0.2317260944
27313,2.0000018834,1.0259573574,0.2317260944
27314,2.0000018834,1.0259573574,0.2317260944
27315,2.0000018834,1.0259573574,0.2317260944
27316,2.0000018834,1.0259573574,0.2317260944
27317,2.0000018834,1.0259573574,0.2317260944
27318,2.0000018834,1.0259573574,0.2317260944
27319,2.0000018834,1.0259573574,0.2317260944
27320,2.0000018834,1.0259573574,0.2317260944
27321,2.0000018834,1.0259573574,0.2317260944
27322,2.0000018834,1.0259573574,0.2317260944
27323,2.0000018834,1.0259573574,0.2317260944
27324,2.0000018834,1.0259573574,0.2317260944
27325,2.0000018834,1.0259573574,0.2317260944
27326,2.0000018834,1.0259573574,0.2317260944
27327,2.0000018834,1.0259573574,0.2317260944
27328,2.0000018834,1.0259573574,0.2317260944
27329,2.0000018834,1.0259573574,0.2317260944
27330,2.0000018834,1.0259573574,0.2317260944
27331,2.0000018834,1.0259573574,0.2317260944
27332,2.0000018834,1.0259573574,0.2317260944
27333,2.0000018834,1.0259573574,0.2317260944
27334,2.0000018834,1.0259573574,0.2317260944
27335,2.0000018834,1.0259573574,0.2317260944
27336,2.0000018834,1.0259573574,0.2317260944
27337,2.0000018834,1.0259573574,0.2317260944
27338,2.0000018834,1.0259573574,0.2317260944
27339,2.0000018834,1.0259573574,0.2317260944
27340,2.0000018834,1.0259573574,0.2317260944
27341,2.0000018834,1.0259573574,0.2317260944
27342,2.0000018834,1.0259573574,0.2317260944
27343,2.0000018834,1.0259573574,0.2317260944
27344,2.0000018834,1.0259573574,0.2317260944
27345,2.0000018834,1.0259573574,0.2317260944
27346,2.0000018834,1.0259573574,0.2317260944
27347,2.0000018834,1.0259573574,0.2317260944
27348,2.0000018834,1.0259573574,0.2317260944
27349,2.0000018834,1.0259573574,0.2317260944
27350,2.0000018834,1.0259573574,0.2317260944
27351,2.0000018834,1.0259573574,0.2317260944
27352,2.0000018834,1.0259573574,0.2317260944
27353,2.0000018834,1.0259573574,0.2317260944
27354,2.0000018834,1.0259573574,0.2317260944
27355,2.0000018834,1.0259573574,0.2317260944
27356,2.0000018834,1.0259573574,0.2317260944
27357,2.0000018834,1.0259573574,0.2317260944
27358,2.0000018834,1.0259573574,0.2317260944
27359,2.0000018834,1.0259573574,0.2317260944
27360,2.0000018834,1.0259573574,0.2317260944
27361,2.0000018834,1.0259573574,0.2317260944
27362,2.0000018834,1.0259573574,0.2317260944
27363,2.0000018834,1.0259573574,0.2317260944
27364,2.0000018834,1.0259573574,0.2317260944
27365,2.0000018834,1.0259573574,0.2317260944
27366,2.0000018834,1.0259573574,0.2317260944
27367,2.0000018834,1.0259573574,0.2317260944
27368,2.0000018834,1.0259573574,0.2317260944
27369,2.0000018834,1.0259573574,0.2317260944
27370,2.0000018834,1.0259573574,0.2317260944
27371,2.0000018834,1.0259573574,0.2317260944
27372,2.0000018834,1.0259573574,0.2317260944
27373,2.0000018834,1.0259573574,0.2317260944
27374,2.0000018834,1.0259573574,0.2317260944
27375,2.0000018834,1.0259573574,0.2317260944
27376,2.0000018834,1.0259573574,0.2317260944
27377,2.0000018834,1.0259573574,0.2317260944
27378,2.0000018834,1.0259573574,0.2317260944
27379,2.0000018834,1.0259573574,0.2317260944
27380,2.0000018834,1.0259573574,0.2317260944
27381,2.0000018834,1.0259573574,0.2317260944
27382,2.0000018834,1.0259573574,0.2317260944
27383,2.0000018834,1.0259573574,0.2317260944
27384,2.0000018834,1.0259573574,0.2317260944
27385,2.0000018834,1.0259573574,0.2317260944
27386,2.0000018834,1.0259573574,0.2317260944
27387,2.0000018834,1.0259573574,0.2317260944
27388,2.0000018834,1.0259573574,0.2317260944
27389,2.0000018834,1.0259573574,0.2317260944
27390,2.0000018834,1.0259573574,0.2317260944
27391,2.0000018834,1.0259573574,0.2317260944
27392,2.0000018834,1.0259573574,0.2317260944
27393,2.0000018834,1.0259573574,0.2317260944
27394,2.0000018834,1.0259573574,0.2317260944
27395,2.0000018834,1.0259573574,0.2317260944
27396,2.0000018834,1.0259573574,0.2317260944
27397,2.0000018834,1.0259573574,0.2317260944
27398,2.0000018834,1.0259573574,0.2317260944
27399,2.0000018834,1.0259573574,0.2317260944
27400,2.0000018834,1.0259573574,0.2317260944
27401,2.0000018834,1.0259573574,0.2317260944
27402,2.0000018834,1.0259573574,0.2317260944
27403,2.0000018834,1.0259573574,0.2317260944
27404,2.0000018834,1.0259573574,0.2317260944
27405,2.0000018834,1.0259573574,0.2317260944
27406,2.0000018834,1.0259573574,0.2317260944
27407,2.0000018834,1.0259573574,0.2317260944
27408,2.0000018834,1.0259573574,0.2317260944
27409,2.0000018834,1.0259573574,0.2317260944
27410,2.0000018834,1.0259573574,0.2317260944
27411,2.0000018834,1.0259573574,0.2317260944
27412,2.0000018834,1.0259573574,0.2317260944
27413,2.0000018834,1.0259573574,0.2317260944
27414,2.0000018834,1.0259573574,0.2317260944
27415,2.0000018834,1.0259573574,0.2317260944
27416,2.0000018834,1.0259573574,0.2317260944
27417,2.0000018834,1.0259573574,0.2317260944
27418,2.0000018834,1.0259573574,0.2317260944
27419,2.0000018834,1.0259573574,0.2317260944
27420,2.0000018834,1.0259573574,0.2317260944
27421,2.0000018834,1.0259573574,0.2317260944
27422,2.0000018834,1.0259573574,0.2317260944
27423,2.0000018834,1.0259573574,0.2317260944
27424,2.0000018834,1.0259573574,0.2317260944
27425,2.0000018834,1.0259573574,0.2317260944
27426,2.0000018834,1.0259573574,0.2317260944
27427,2.0000018834,1.0259573574,0.2317260944
27428,2.0000018834,1.0259573574,0.2317260944
27429,2.0000018834,1.0259573574,0.2317260944
27430,2.0000018834,1.0259573574,0.2317260944
27431,2.0000018834,1.0259573574,0.2317260944
27432,2.0000018834,1.0259573574,0.2317260944
27433,2.0000018834,1.0259573574,0.2317260944
27434,2.0000018834,1.0259573574,0.2317260944
27435,2.0000018834,1.0259573574,0.2317260944
27436,2.0000018834,1.0259573574,0.2317260944
27437,2.0000018834,1.0259573574,0.2317260944
27438,2.0000018834,1.0259573574,0.2317260944
27439,2.0000018834,1.0259573574,0.2317260944
27440,2.0000018834,1.0259573574,0.2317260944
27441,2.0000018834,1.0259573574,0.2317260944
27442,2.0000018834,1.0259573574,0.2317260944
27443,2.0000018834,1.0259573574,0.2317260944
27444,2.0000018834,1.0259573574,0.2317260944
27445,2.0000018834,1.0259573574,0.2317260944
27446,2.0000018834,1.0259573574,0.2317260944
27447,2.0000018834,1.0259573574,0.2317260944
27448,2.0000018834,1.0259573574,0.2317260944
27449,2.0000018834,1.0259573574,0.2317260944
27450,2.0000018834,1.0259573574,0.2317260944
27451,2.0000018834,1.0259573574,0.2317260944
27452,2.0000018834,1.0259573574,0.2317260944
27453,2.0000018834,1.0259573574,0.2317260944
27454,2.0000018834,1.0259573574,0.2317260944
27455,2.0000018834,1.0259573574,0.2317260944
27456,2.0000018834,1.0259573574,0.2317260944
27457,2.0000018834,1.0259573574,0.2317260944
27458,2.0000018834,1.0259573574,0.2317260944
27459,2.0000018834,1.0259573574,0.2317260944
27460,2.0000018834,1.0259573574,0.2317260944
27461,2.0000018834,1.0259573574,0.2317260944
27462,2.0000018834,1.0259573574,0.2317260944
27463,2.0000018834,1.0259573574,0.2317260944
27464,2.0000018834,1.0259573574,0.2317260944
27465,2.0000018834,1.0259573574,0.2317260944
27466,2.0000018834,1.0259573574,0.2317260944
27467,2.0000018834,1.0259573574,0.2317260944
27468,2.0000018834,1.0259573574,0.2317260944
27469,2.0000018834,1.0259573574,0.2317260944
27470,2.0000018834,1.0259573574,0.2317260944
27471,2.0000018834,1.0259573574,0.2317260944
27472,2.0000018834,1.0259573574,0.2317260944
